peak	gene	zscore	pvalue
chr19-11483911-11484847	BE692007	3.26237194755283	0.000552420377471845
chr19-11494253-11495154	BE692007	3.65895018767649	0.000126625277080332
chr19-11511001-11511802	BE692007	5.77681547057776	3.80638485200762e-09
chr19-11518335-11519100	BE692007	5.99515615194932	1.0164500269919e-09
chr19-11485244-11486039	Gm8369	4.28704061454786	9.05345987848402e-06
chr19-21271730-21272616	Zfand5	4.60522342187278	2.06011629827248e-06
chr19-21273959-21274809	Zfand5	4.49822308154267	3.42618876985416e-06
chr19-21286262-21287188	Zfand5	4.16409017350594	1.56298281323874e-05
chr19-21472109-21473029	Gda	7.34986452746167	9.92039216370679e-14
chr19-21476580-21477494	Gda	9.89698995860667	2.14496212874378e-23
chr19-21495462-21496485	Gda	7.08147253202432	7.13153215353059e-13
chr19-21946207-21947164	Gda	5.00798990157016	2.75007098546622e-07
chr19-29255365-29256315	A930007I19Rik	4.31238597637315	8.07510880590922e-06
chr19-29399777-29400178	Pdcd1lg2	6.61874610975674	1.81129202790251e-11
chr19-32762171-32763048	Papss2	4.41168515821671	5.12845936995822e-06
chr19-32895526-32896000	Papss2	8.42041361433707	1.87578729127389e-17
chr19-34254123-34255029	Ch25h	6.9234543594681	2.20380597383999e-12
chr19-34444840-34445304	Ch25h	7.34462366548747	1.03169419033121e-13
chr19-34444840-34445304	Ifit2	4.8988121096682	4.82088942043121e-07
chr19-34553330-34554245	Ifit2	9.52337773650824	8.38198493140035e-22
chr19-34553330-34554245	Ifit3	8.344169117752	3.58581505856898e-17
chr19-34553330-34554245	Ifit1	10.3797080045021	1.53355916803402e-25
chr19-34633169-34634052	Ifit3	7.31630107615641	1.27449709355291e-13
chr19-35997112-35998030	Htr7	5.59683212564919	1.09151951609694e-08
chr19-36347991-36348745	Htr7	6.63538407204475	1.61829330534851e-11
chr19-36375103-36376032	Htr7	5.61690184724695	9.72058921692949e-09
chr19-36902732-36903497	Kif11	5.05701635876408	2.1293336004065e-07
chr19-36953528-36954431	Cpeb3	4.10405008589494	2.02989755264048e-05
chr19-37963148-37964132	Myof	5.42544754117896	2.89047535032489e-08
chr19-38815866-38816735	Hells	4.88633543144455	5.13650596053596e-07
chr19-40647191-40648122	Entpd1	3.80762115939486	7.01550002430091e-05
chr19-40678451-40679402	Entpd1	3.29455879960656	0.000492881593425968
chr19-40707896-40708788	Entpd1	3.31351149695481	0.000460661596226261
chr19-41571016-41571789	Slit1	7.35837574549656	9.30807122263883e-14
chr19-41803289-41804055	Ankrd2	4.73245944936765	1.10907813785829e-06
chr19-41916699-41917562	Avpi1	6.08656692125965	5.76787264347247e-10
chr19-45698443-45699058	Hps6	4.25022664992489	1.06777155570121e-05
chr19-45790286-45791198	4930505N22Rik	4.29996101855911	8.5414077543886e-06
chr19-45877031-45877922	4930505N22Rik	9.33420469237754	5.0876134168566e-21
chr19-46056218-46056900	Trim8	3.41786544209252	0.000315571507079221
chr19-46452193-46453094	Wbp1l	3.79968192995067	7.24409596373718e-05
chr19-53404480-53405423	Dusp5	5.75229006536686	4.40212830654398e-09
chr19-53423012-53423927	Dusp5	5.95480704076816	1.30189427977719e-09
chr19-53441287-53442145	Dusp5	4.20907546381847	1.28208872214534e-05
chr19-53554353-53555180	Dusp5	5.16211788732115	1.22085716916965e-07
chr19-53906048-53906982	Pdcd4	5.69113563909743	6.30986035059438e-09
chr19-56387517-56388365	Nrap	10.1940646153371	1.05381791529553e-24
chr19-56389652-56390527	Nrap	6.72548104443467	8.75066380761846e-12
chr19-56721499-56722377	Adrb1	4.66863162937088	1.51606242166552e-06
chr19-56774076-56775000	Adrb1	4.85129711872784	6.13283183320996e-07
chr19-57267426-57268313	Trub1	4.40722573448655	5.2351526513849e-06
chr19-61199293-61200204	Eif3a	3.58745103580672	0.000166963207083135
chrX-7915380-7916317	Plp2	4.04827756602013	2.57979682766217e-05
chrX-7927570-7928461	Plp2	4.90693505246367	4.62553249340993e-07
chrX-9460103-9461038	Cybb	4.5515903736714	2.66209593955521e-06
chrX-13294567-13295472	Ddx3x	6.34226749033396	1.13203879355776e-10
chrX-13574589-13575385	Gpr34	5.54540897056646	1.46633940047611e-08
chrX-19165979-19166809	Gm14636	4.65263096112447	1.63863232557207e-06
chrX-20802002-20802901	Rbm10	4.54908490982839	2.69398505478415e-06
chrX-36327920-36328835	Lonrf3	3.81094688471962	6.92177562336187e-05
chrX-36982538-36983540	Akap17b	5.21725506740254	9.07970578299788e-08
chrX-42360239-42361150	Sh2d1a	4.88483584391041	5.1757529932627e-07
chrX-50874107-50875052	Mbnl3	5.65620957490398	7.73762447781659e-09
chrX-56136149-56137076	3830403N18Rik	7.58920441970663	1.60937811708601e-14
chrX-60003102-60003932	F9	5.29895344377966	5.82341620495311e-08
chrX-73429718-73430582	Xlr5a	5.90390728063737	1.77495861933064e-09
chrX-99595267-99596134	Eda	7.28021601791347	1.66643032355381e-13
chrX-99690627-99691595	Eda	8.38807632865143	2.47080674146804e-17
chrX-100746297-100747221	Tex11	4.73065748884418	1.1189691590668e-06
chrX-101729188-101729838	Foxo4	4.50840814150373	3.26579184158812e-06
chrX-101267783-101268700	Il2rg	4.53948176044797	2.81963290076955e-06
chrX-101384401-101385252	Taf1	3.93505159768561	4.15894121464225e-05
chrX-101527053-101528005	Cxcr3	4.36017039345726	6.49806023206644e-06
chrX-101898017-101899038	Cxcr3	3.22647869624541	0.000626617805718675
chrX-101794153-101795005	Gm14858	4.59174426720531	2.19778389908723e-06
chrX-106033012-106033871	Fndc3c1	8.27203509003096	6.58457646149799e-17
chrX-106147492-106148395	Fndc3c1	9.20422876714358	1.72066768234249e-20
chrX-106794408-106795374	Fndc3c1	3.21125245131963	0.000660788895494537
chrX-107178405-107179358	P2ry10	4.17999830937735	1.45755631523225e-05
chrX-107325379-107326354	P2ry10	9.48424727870813	1.22069338265222e-21
chrX-107325379-107326354	Gpr174	8.14484983118881	1.89876452048603e-16
chrX-109191116-109191847	Gm6377	9.71828921440156	1.25989675472348e-22
chrX-133897866-133898833	Pcdh19	9.27506536736488	8.87550819300875e-21
chrX-150511303-150511642	Maged2	4.70645281643372	1.26032146200402e-06
chrX-155211863-155212734	Sat1	10.3765170302556	1.58567405400887e-25
chrX-155215969-155216838	Sat1	4.71319739641429	1.21929878041233e-06
chrX-155584353-155585267	Sat1	3.58392745146245	0.000169233066627564
chrX-155317676-155318763	Gm15155	4.84816378618165	6.23047510451356e-07
chrX-162159633-162160524	Nhs	4.48469469002895	3.65092048631558e-06
chrX-162455114-162456066	Reps2	4.0304828268739	2.78311979352547e-05
chrX-163845136-163846051	Siah1b	3.84743644507643	5.96801134592613e-05
chrX-164013037-164013945	Car5b	6.98068274157638	1.46874495633578e-12
chrX-167103948-167104770	Gm8817	7.84492316326619	2.16609329597737e-15
chrX-168122783-168123837	Frmpd4	4.40787904413009	5.21939053688457e-06
chrX-169972658-169973528	Mid1	4.85786467551762	5.93292294157169e-07
chrX-169978579-169979482	Mid1	6.30737579477024	1.41903082039045e-10
chrX-169980663-169981524	Mid1	6.88578988013715	2.87338811619563e-12
chrX-169972658-169973528	G530011O06Rik	5.63320669512106	8.84446192441528e-09
chrX-169975747-169976607	G530011O06Rik	5.8945444015399	1.87858281378174e-09
chrX-169978579-169979482	G530011O06Rik	8.04633875346153	4.26538283366683e-16
chrX-169980663-169981524	G530011O06Rik	8.57627436794516	4.89978140872148e-18
