"seqnames","start","end","region_id","cluster_assignment"
"chr5",88981317,88982222,"region_1247","IEG.High.Microglia"
"chr5",90339325,90340240,"region_1248","IEG.High.Microglia"
"chr5",90414538,90415480,"region_1249","IEG.High.Microglia"
"chr5",90603147,90604083,"region_1250","IEG.High.Microglia"
"chr5",90741786,90742693,"region_1251","IEG.High.Microglia"
"chr5",90772057,90772997,"region_1252","IEG.High.Microglia"
"chr5",90903159,90904027,"region_1253","IEG.High.Microglia"
"chr5",91301797,91302724,"region_1254","IEG.High.Microglia"
"chr5",92312017,92312927,"region_1255","IEG.High.Microglia"
"chr5",92332112,92333062,"region_1256","IEG.High.Microglia"
"chr5",92348497,92349407,"region_1257","IEG.High.Microglia"
"chr5",92353305,92354210,"region_1258","IEG.High.Microglia"
"chr5",92368840,92369683,"region_1259","IEG.High.Microglia"
"chr5",92374536,92375325,"region_1260","IEG.High.Microglia"
"chr5",92499127,92500076,"region_1261","IEG.High.Microglia"
"chr5",92602781,92603574,"region_1262","IEG.High.Microglia"
"chr5",93136643,93137550,"region_1263","IEG.High.Microglia"
"chr5",96878792,96879746,"region_1264","IEG.High.Microglia"
"chr5",96920827,96921664,"region_1265","IEG.High.Microglia"
"chr5",97913664,97914717,"region_1266","IEG.High.Microglia"
"chr5",98185004,98185914,"region_1267","IEG.High.Microglia"
"chr5",99214231,99215145,"region_1268","IEG.High.Microglia"
"chr5",99251244,99251860,"region_1269","IEG.High.Microglia"
"chr5",99326802,99327718,"region_1270","IEG.High.Microglia"
"chr5",100166907,100167811,"region_1271","IEG.High.Microglia"
"chr5",100236015,100236942,"region_1272","IEG.High.Microglia"
"chr5",100238129,100239023,"region_1273","IEG.High.Microglia"
"chr5",100535442,100536285,"region_1274","IEG.High.Microglia"
"chr5",100636626,100637577,"region_1275","IEG.High.Microglia"
"chr5",100643136,100643849,"region_1276","IEG.High.Microglia"
"chr5",100643902,100644461,"region_1277","IEG.High.Microglia"
"chr5",101662975,101663898,"region_1278","IEG.High.Microglia"
"chr5",101826321,101827214,"region_1279","IEG.High.Microglia"
"chr5",102054769,102055667,"region_1280","IEG.High.Microglia"
"chr5",102206683,102207596,"region_1281","IEG.High.Microglia"
"chr5",102756813,102757731,"region_1282","IEG.High.Microglia"
"chr5",103613946,103614904,"region_1283","IEG.High.Microglia"
"chr5",103680091,103681004,"region_1284","IEG.High.Microglia"
"chr5",104021475,104022397,"region_1285","IEG.High.Microglia"
"chr5",104434574,104435502,"region_1286","IEG.High.Microglia"
"chr5",105011316,105012227,"region_1287","IEG.High.Microglia"
"chr5",105139182,105140093,"region_1288","IEG.High.Microglia"
"chr5",105145439,105146317,"region_1289","IEG.High.Microglia"
"chr5",105557654,105558435,"region_1290","IEG.High.Microglia"
"chr5",105698368,105699008,"region_1291","IEG.High.Microglia"
"chr5",105717985,105718917,"region_1292","IEG.High.Microglia"
"chr5",106802175,106802957,"region_1293","IEG.High.Microglia"
"chr5",107521676,107522599,"region_1294","IEG.High.Microglia"
"chr5",107866169,107867084,"region_1295","IEG.High.Microglia"
"chr5",108695017,108695565,"region_1296","IEG.High.Microglia"
"chr5",109548479,109549395,"region_1297","IEG.High.Microglia"
"chr5",109556758,109557700,"region_1298","IEG.High.Microglia"
"chr5",109558537,109559471,"region_1299","IEG.High.Microglia"
"chr5",110101621,110102486,"region_1300","IEG.High.Microglia"
"chr5",110284260,110285137,"region_1301","IEG.High.Microglia"
"chr5",111048829,111049629,"region_1302","IEG.High.Microglia"
"chr5",111075249,111076073,"region_1303","IFN.Responsive.Microglia"
"chr5",111219381,111220315,"region_1304","IFN.Responsive.Microglia"
"chr5",111256747,111257587,"region_1305","IFN.Responsive.Microglia"
"chr5",112251078,112251922,"region_1306","IFN.Responsive.Microglia"
"chr5",112252171,112253061,"region_1307","IFN.Responsive.Microglia"
"chr5",112255324,112256165,"region_1308","IFN.Responsive.Microglia"
"chr5",112266264,112266877,"region_1309","IFN.Responsive.Microglia"
"chr5",112324528,112325059,"region_1310","IFN.Responsive.Microglia"
"chr5",112352771,112353632,"region_1311","IFN.Responsive.Microglia"
"chr5",112357348,112358236,"region_1312","IFN.Responsive.Microglia"
"chr5",112908033,112908852,"region_1313","IFN.Responsive.Microglia"
"chr5",113110958,113111844,"region_1314","IFN.Responsive.Microglia"
"chr5",113150940,113151885,"region_1315","IFN.Responsive.Microglia"
"chr5",113164742,113165640,"region_1316","IFN.Responsive.Microglia"
"chr5",113173059,113174100,"region_1317","IFN.Responsive.Microglia"
"chr5",113620789,113621725,"region_1318","IFN.Responsive.Microglia"
"chr5",113635922,113636848,"region_1319","IFN.Responsive.Microglia"
"chr5",113724187,113725086,"region_1320","IFN.Responsive.Microglia"
"chr5",113796342,113797314,"region_1321","IFN.Responsive.Microglia"
"chr5",113811900,113812657,"region_1322","IFN.Responsive.Microglia"
"chr5",113834703,113835624,"region_1323","IFN.Responsive.Microglia"
"chr5",113836678,113837618,"region_1324","IFN.Responsive.Microglia"
"chr5",113841394,113842327,"region_1325","IFN.Responsive.Microglia"
"chr5",113842857,113843663,"region_1326","IFN.Responsive.Microglia"
"chr5",114594425,114595348,"region_1327","IFN.Responsive.Microglia"
"chr5",114657907,114658799,"region_1328","IFN.Responsive.Microglia"
"chr5",114681505,114682385,"region_1329","IFN.Responsive.Microglia"
"chr5",114751748,114752638,"region_1330","IFN.Responsive.Microglia"
"chr5",114822873,114823837,"region_1331","IFN.Responsive.Microglia"
"chr5",114854864,114855851,"region_1332","IFN.Responsive.Microglia"
"chr5",114897105,114898029,"region_1333","IFN.Responsive.Microglia"
"chr5",114922865,114923724,"region_1334","IFN.Responsive.Microglia"
"chr5",115087980,115088911,"region_1335","IFN.Responsive.Microglia"
"chr5",115100868,115101791,"region_1336","IFN.Responsive.Microglia"
"chr5",115334675,115335439,"region_1337","IFN.Responsive.Microglia"
"chr5",115491587,115492494,"region_1338","IFN.Responsive.Microglia"
"chr5",115500101,115500994,"region_1339","IFN.Responsive.Microglia"
"chr5",115578938,115579872,"region_1340","IFN.Responsive.Microglia"
"chr5",115614630,115615527,"region_1341","IFN.Responsive.Microglia"
"chr5",116475619,116476648,"region_1342","IFN.Responsive.Microglia"
"chr5",117147060,117147915,"region_1343","IFN.Responsive.Microglia"
"chr5",117158386,117159286,"region_1344","IFN.Responsive.Microglia"
"chr5",117159651,117160384,"region_1345","IFN.Responsive.Microglia"
"chr5",117307400,117308300,"region_1346","IFN.Responsive.Microglia"
"chr5",118404154,118405081,"region_1347","IFN.Responsive.Microglia"
"chr5",118466088,118467010,"region_1348","IFN.Responsive.Microglia"
"chr5",118574664,118575558,"region_1349","IFN.Responsive.Microglia"
"chr5",119712598,119713505,"region_1350","IFN.Responsive.Microglia"
"chr5",120517441,120518235,"region_1351","IFN.Responsive.Microglia"
"chr5",120749424,120750298,"region_1352","IFN.Responsive.Microglia"
"chr5",121388751,121389594,"region_1353","IFN.Responsive.Microglia"
"chr5",122102793,122103595,"region_1354","IFN.Responsive.Microglia"
"chr5",122142103,122142912,"region_1355","IFN.Responsive.Microglia"
"chr5",122143331,122144210,"region_1356","IFN.Responsive.Microglia"
"chr5",122601942,122602863,"region_1357","IFN.Responsive.Microglia"
"chr5",123027248,123028173,"region_1358","IFN.Responsive.Microglia"
"chr5",123061041,123061975,"region_1359","IFN.Responsive.Microglia"
"chr5",123067637,123068586,"region_1360","IFN.Responsive.Microglia"
"chr5",123079573,123080546,"region_1361","IFN.Responsive.Microglia"
"chr5",123155177,123156062,"region_1362","IFN.Responsive.Microglia"
"chr5",123368585,123369510,"region_1363","IFN.Responsive.Microglia"
"chr5",123603211,123604114,"region_1364","IFN.Responsive.Microglia"
"chr5",123722833,123723737,"region_1365","IFN.Responsive.Microglia"
"chr5",123832041,123832905,"region_1366","IFN.Responsive.Microglia"
"chr5",123866182,123867161,"region_1367","IFN.Responsive.Microglia"
"chr5",123891475,123892218,"region_1368","IFN.Responsive.Microglia"
"chr5",124011608,124012363,"region_1369","IFN.Responsive.Microglia"
"chr5",124059415,124060335,"region_1370","IFN.Responsive.Microglia"
"chr5",124074739,124075484,"region_1371","IFN.Responsive.Microglia"
"chr5",124437962,124438736,"region_1372","IFN.Responsive.Microglia"
"chr5",124475004,124475931,"region_1373","IFN.Responsive.Microglia"
"chr5",124479862,124480775,"region_1374","IFN.Responsive.Microglia"
"chr5",124532380,124533230,"region_1375","IFN.Responsive.Microglia"
"chr5",124582276,124583189,"region_1376","IFN.Responsive.Microglia"
"chr5",124631291,124632220,"region_1377","IFN.Responsive.Microglia"
"chr5",124714858,124715757,"region_1378","IFN.Responsive.Microglia"
"chr5",124872810,124873737,"region_1379","IFN.Responsive.Microglia"
"chr5",125273374,125274286,"region_1380","IFN.Responsive.Microglia"
"chr5",125347947,125348848,"region_1381","IFN.Responsive.Microglia"
"chr5",125403737,125404478,"region_1382","IFN.Responsive.Microglia"
"chr5",125440274,125440929,"region_1383","IFN.Responsive.Microglia"
"chr5",130139126,130140034,"region_1384","IFN.Responsive.Microglia"
"chr5",134231150,134232023,"region_1385","IFN.Responsive.Microglia"
"chr5",134352448,134353333,"region_1386","IFN.Responsive.Microglia"
"chr5",134373949,134374395,"region_1387","IFN.Responsive.Microglia"
"chr5",134550747,134551556,"region_1388","IFN.Responsive.Microglia"
"chr5",134611468,134612392,"region_1389","IFN.Responsive.Microglia"
"chr5",135395648,135396448,"region_1390","IFN.Responsive.Microglia"
"chr5",135472174,135473087,"region_1391","IFN.Responsive.Microglia"
"chr5",135702422,135703361,"region_1392","IFN.Responsive.Microglia"
"chr5",135887445,135888352,"region_1393","IFN.Responsive.Microglia"
"chr5",135914022,135914906,"region_1394","IFN.Responsive.Microglia"
"chr5",136084870,136085781,"region_1395","IFN.Responsive.Microglia"
"chr5",136173436,136174278,"region_1396","IFN.Responsive.Microglia"
"chr5",136396467,136397375,"region_1397","IFN.Responsive.Microglia"
"chr5",136464022,136464890,"region_1398","IFN.Responsive.Microglia"
"chr5",136952738,136953597,"region_1399","IFN.Responsive.Microglia"
"chr5",136982254,136983178,"region_1400","IFN.Responsive.Microglia"
"chr5",137024862,137025764,"region_1401","IFN.Responsive.Microglia"
"chr5",137029768,137030661,"region_1402","IFN.Responsive.Microglia"
"chr5",137330637,137331547,"region_1403","IFN.Responsive.Microglia"
"chr5",137623784,137624708,"region_1404","IFN.Responsive.Microglia"
"chr5",137656742,137657637,"region_1405","IFN.Responsive.Microglia"
"chr5",137748245,137749053,"region_1406","IFN.Responsive.Microglia"
"chr5",137822995,137823878,"region_1407","IFN.Responsive.Microglia"
"chr5",138256848,138257613,"region_1408","IFN.Responsive.Microglia"
"chr5",139178671,139179578,"region_1409","IFN.Responsive.Microglia"
"chr5",139456530,139457280,"region_1410","IFN.Responsive.Microglia"
"chr5",139555476,139556414,"region_1411","IFN.Responsive.Microglia"
"chr5",139702023,139702839,"region_1412","IFN.Responsive.Microglia"
"chr5",139793450,139794397,"region_1413","IFN.Responsive.Microglia"
"chr5",139826428,139827305,"region_1414","IFN.Responsive.Microglia"
"chr5",140115767,140116673,"region_1415","IFN.Responsive.Microglia"
"chr5",140379026,140379938,"region_1416","IFN.Responsive.Microglia"
"chr5",140396274,140397177,"region_1417","IFN.Responsive.Microglia"
"chr5",140739552,140740481,"region_1418","IFN.Responsive.Microglia"
"chr5",141753958,141754875,"region_1419","IFN.Responsive.Microglia"
"chr5",141883978,141884886,"region_1420","IFN.Responsive.Microglia"
"chr5",142375800,142376732,"region_1421","IFN.Responsive.Microglia"
"chr5",142440220,142441139,"region_1422","IFN.Responsive.Microglia"
"chr5",142498740,142499658,"region_1423","IFN.Responsive.Microglia"
"chr5",142502153,142503061,"region_1424","IFN.Responsive.Microglia"
"chr5",142786578,142787458,"region_1425","IFN.Responsive.Microglia"
"chr5",142898895,142899738,"region_1426","IFN.Responsive.Microglia"
"chr5",143032826,143033734,"region_1427","IFN.Responsive.Microglia"
"chr5",143050042,143050963,"region_1428","IFN.Responsive.Microglia"
"chr5",143470555,143471465,"region_1429","IFN.Responsive.Microglia"
"chr5",143489678,143490587,"region_1430","IFN.Responsive.Microglia"
"chr5",143601771,143602693,"region_1431","IFN.Responsive.Microglia"
"chr5",143634394,143635313,"region_1432","IFN.Responsive.Microglia"
"chr5",143975052,143975943,"region_1433","IFN.Responsive.Microglia"
"chr5",144267337,144268251,"region_1434","IFN.Responsive.Microglia"
"chr5",144937179,144938080,"region_1435","IFN.Responsive.Microglia"
"chr5",146247450,146248332,"region_1436","IFN.Responsive.Microglia"
"chr5",147292883,147293789,"region_1437","IFN.Responsive.Microglia"
"chr5",147747752,147748679,"region_1438","IFN.Responsive.Microglia"
"chr5",147865989,147866775,"region_1439","IFN.Responsive.Microglia"
"chr5",148325019,148325938,"region_1440","IFN.Responsive.Microglia"
"chr5",148483032,148483954,"region_1441","IFN.Responsive.Microglia"
"chr5",148678258,148679130,"region_1442","IFN.Responsive.Microglia"
"chr5",148741446,148742317,"region_1443","IFN.Responsive.Microglia"
"chr5",149088667,149089567,"region_1444","IFN.Responsive.Microglia"
"chr5",150374874,150375766,"region_1445","IFN.Responsive.Microglia"
"chr5",150592217,150593135,"region_1446","IFN.Responsive.Microglia"
"chr5",150840085,150841010,"region_1447","IFN.Responsive.Microglia"
"chr18",3003939,3004748,"region_1448","IFN.Responsive.Microglia"
"chr18",4247031,4247941,"region_1449","IFN.Responsive.Microglia"
"chr18",4256247,4257135,"region_1450","IFN.Responsive.Microglia"
"chr18",4313567,4314458,"region_1451","IFN.Responsive.Microglia"
"chr18",5802739,5803516,"region_1452","IFN.Responsive.Microglia"
"chr18",5932236,5933058,"region_1453","IFN.Responsive.Microglia"
"chr18",6774371,6775284,"region_1454","IFN.Responsive.Microglia"
"chr18",8693787,8694662,"region_1455","IFN.Responsive.Microglia"
"chr18",11054213,11055182,"region_1456","IFN.Responsive.Microglia"
"chr18",11865898,11866816,"region_1457","IFN.Responsive.Microglia"
"chr18",12971725,12972473,"region_1458","IFN.Responsive.Microglia"
"chr18",15201483,15202002,"region_1459","IFN.Responsive.Microglia"
"chr18",20696681,20697559,"region_1460","IFN.Responsive.Microglia"
"chr18",20809458,20810390,"region_1461","IFN.Responsive.Microglia"
"chr18",23754128,23755019,"region_1462","IFN.Responsive.Microglia"
"chr18",23807407,23808317,"region_1463","IFN.Responsive.Microglia"
"chr18",23872899,23873769,"region_1464","IFN.Responsive.Microglia"
"chr18",23986647,23987571,"region_1465","IFN.Responsive.Microglia"
"chr18",24245630,24246565,"region_1466","IFN.Responsive.Microglia"
"chr18",24428876,24429768,"region_1467","IFN.Responsive.Microglia"
"chr18",25840560,25841462,"region_1468","IFN.Responsive.Microglia"
"chr18",26014895,26015776,"region_1469","IFN.Responsive.Microglia"
"chr18",32197943,32198822,"region_1470","IFN.Responsive.Microglia"
"chr18",32348005,32348801,"region_1471","IFN.Responsive.Microglia"
"chr18",32394101,32394958,"region_1472","IFN.Responsive.Microglia"
"chr18",32405060,32405943,"region_1473","IFN.Responsive.Microglia"
"chr18",34006890,34007722,"region_1474","IFN.Responsive.Microglia"
"chr18",34851418,34852358,"region_1475","IFN.Responsive.Microglia"
"chr18",34884543,34885378,"region_1476","IFN.Responsive.Microglia"
"chr18",35654505,35655215,"region_1477","IFN.Responsive.Microglia"
"chr18",36196810,36197651,"region_1478","IFN.Responsive.Microglia"
"chr18",36464786,36465695,"region_1479","IFN.Responsive.Microglia"
"chr18",36512569,36513268,"region_1480","IFN.Responsive.Microglia"
"chr18",37997009,37997742,"region_1481","IFN.Responsive.Microglia"
"chr18",38247683,38248412,"region_1482","IFN.Responsive.Microglia"
"chr18",38379864,38380631,"region_1483","IFN.Responsive.Microglia"
"chr18",38380982,38381877,"region_1484","IFN.Responsive.Microglia"
"chr18",39635662,39636506,"region_1485","IFN.Responsive.Microglia"
"chr18",40439394,40440235,"region_1486","IFN.Responsive.Microglia"
"chr18",40440381,40441155,"region_1487","IFN.Responsive.Microglia"
"chr18",42010662,42011561,"region_1488","IFN.Responsive.Microglia"
"chr18",46153044,46153502,"region_1489","IFN.Responsive.Microglia"
"chr18",46153561,46154095,"region_1490","IFN.Responsive.Microglia"
"chr18",46404379,46405299,"region_1491","IFN.Responsive.Microglia"
"chr18",47368484,47369387,"region_1492","IFN.Responsive.Microglia"
"chr18",50058263,50059169,"region_1493","IFN.Responsive.Microglia"
"chr18",50087426,50088255,"region_1494","IFN.Responsive.Microglia"
"chr18",50088565,50089391,"region_1495","IFN.Responsive.Microglia"
"chr18",52528374,52529248,"region_1496","IFN.Responsive.Microglia"
"chr18",52759884,52760780,"region_1497","IFN.Responsive.Microglia"
"chr18",53254188,53255044,"region_1498","IFN.Responsive.Microglia"
"chr18",53877037,53877968,"region_1499","IFN.Responsive.Microglia"
"chr18",53903473,53904154,"region_1500","IFN.Responsive.Microglia"
"chr18",53943939,53944835,"region_1501","IFN.Responsive.Microglia"
"chr18",56451384,56452299,"region_1502","IFN.Responsive.Microglia"
"chr18",56727013,56727919,"region_1503","IFN.Responsive.Microglia"
"chr18",56980854,56981768,"region_1504","IFN.Responsive.Microglia"
"chr18",57085314,57086155,"region_1505","IFN.Responsive.Microglia"
"chr18",57745001,57745922,"region_1506","IFN.Responsive.Microglia"
